2012-12-28 00:00:00.000,62,7,2
2012-10-21 00:00:00.000,11,9,5
2012-10-05 00:00:00.000,77,4,3
2012-10-27 00:00:00.000,105,4,1
2013-01-02 00:00:00.000,59,1,4
2012-10-30 00:00:00.000,82,10,4
2012-12-03 00:00:00.000,63,9,6
2013-01-22 00:00:00.000,114,8,6
2012-11-05 00:00:00.000,25,3,5
2012-12-07 00:00:00.000,14,10,3
2012-11-21 00:00:00.000,28,6,4
2012-12-05 00:00:00.000,46,7,5
2012-12-27 00:00:00.000,148,11,1
2012-10-09 00:00:00.000,111,9,3
2013-01-13 00:00:00.000,91,12,6
2012-12-26 00:00:00.000,114,9,1
2012-11-16 00:00:00.000,65,10,6
2012-11-12 00:00:00.000,29,1,3
2012-09-07 00:00:00.000,64,2,5
2012-12-28 00:00:00.000,150,12,3
2012-11-06 00:00:00.000,19,4,5
2012-11-05 00:00:00.000,146,5,4
2012-12-26 00:00:00.000,24,6,5
2012-12-30 00:00:00.000,69,12,5
2012-09-03 00:00:00.000,76,4,5
2012-09-05 00:00:00.000,111,1,5
2013-01-13 00:00:00.000,3,11,4
2012-12-17 00:00:00.000,139,3,3
2012-12-31 00:00:00.000,133,3,1
2012-10-09 00:00:00.000,33,11,3
2012-09-25 00:00:00.000,4,2,2
2012-10-01 00:00:00.000,9,4,6
2012-12-16 00:00:00.000,29,10,6
2012-12-02 00:00:00.000,17,6,5
2013-01-03 00:00:00.000,153,3,2
2012-09-03 00:00:00.000,71,2,6
2013-01-02 00:00:00.000,52,4,6
2012-09-04 00:00:00.000,116,3,4
2012-09-12 00:00:00.000,90,1,5
2012-09-30 00:00:00.000,20,5,3
2012-10-18 00:00:00.000,24,4,6
2012-11-11 00:00:00.000,64,9,1
2012-12-12 00:00:00.000,90,7,2
2013-01-21 00:00:00.000,3,11,2
2012-12-04 00:00:00.000,137,7,3
2012-12-24 00:00:00.000,18,3,1
2013-01-11 00:00:00.000,53,1,4
2012-10-30 00:00:00.000,155,5,4
2012-11-26 00:00:00.000,74,9,1
2012-11-15 00:00:00.000,66,9,2
2012-11-24 00:00:00.000,20,12,4
2012-09-03 00:00:00.000,35,8,1
2012-11-06 00:00:00.000,100,12,5
2012-09-04 00:00:00.000,129,12,2
2013-01-13 00:00:00.000,61,10,1
2012-11-01 00:00:00.000,78,12,1
2012-09-27 00:00:00.000,114,1,2
2012-12-20 00:00:00.000,65,4,3
2012-12-09 00:00:00.000,126,7,3
2013-01-18 00:00:00.000,119,3,5
2012-10-25 00:00:00.000,97,1,2
2012-11-04 00:00:00.000,95,11,1
2012-09-05 00:00:00.000,105,2,4
2012-09-05 00:00:00.000,73,2,4
2012-09-06 00:00:00.000,39,5,4
2012-12-13 00:00:00.000,132,11,1
2012-12-30 00:00:00.000,111,10,5
2012-11-08 00:00:00.000,10,1,2
2012-12-10 00:00:00.000,156,1,4
2013-01-05 00:00:00.000,92,11,1
2012-11-11 00:00:00.000,130,11,1
2012-12-07 00:00:00.000,66,12,1
2012-11-02 00:00:00.000,112,5,5
2013-01-11 00:00:00.000,1,3,2
2013-01-22 00:00:00.000,128,9,1
2012-09-28 00:00:00.000,79,9,4
2012-09-07 00:00:00.000,60,12,1
2012-11-08 00:00:00.000,118,11,1
2012-12-27 00:00:00.000,50,6,1
2012-11-30 00:00:00.000,22,11,5
2012-09-16 00:00:00.000,58,5,5
2012-12-14 00:00:00.000,86,6,3
2012-09-16 00:00:00.000,128,3,3
2012-11-24 00:00:00.000,91,6,3
2012-10-07 00:00:00.000,72,5,3
2012-09-18 00:00:00.000,96,5,4
2012-10-28 00:00:00.000,96,11,3
2012-11-12 00:00:00.000,8,12,4
2012-12-24 00:00:00.000,55,2,1
2012-12-24 00:00:00.000,134,8,3
2013-01-22 00:00:00.000,40,11,1
2012-09-13 00:00:00.000,69,6,2
2012-11-21 00:00:00.000,118,12,2
2012-11-06 00:00:00.000,12,4,1
2012-12-12 00:00:00.000,37,1,3
2012-09-12 00:00:00.000,31,12,6
2012-09-15 00:00:00.000,30,3,4
2012-09-04 00:00:00.000,123,1,5
2012-10-19 00:00:00.000,128,6,2
2012-10-31 00:00:00.000,133,5,4
2012-10-26 00:00:00.000,52,3,1
2012-12-18 00:00:00.000,98,11,4
2012-12-17 00:00:00.000,93,1,2
2012-11-01 00:00:00.000,96,1,3
2012-09-07 00:00:00.000,5,8,5
2012-12-12 00:00:00.000,85,10,5
2012-11-30 00:00:00.000,87,1,6
2012-10-29 00:00:00.000,104,10,3
2012-10-28 00:00:00.000,116,6,5
2012-09-15 00:00:00.000,67,3,6
2012-09-13 00:00:00.000,124,12,6
2013-01-11 00:00:00.000,119,6,5
2012-12-22 00:00:00.000,130,7,1
2012-12-15 00:00:00.000,9,1,4
2012-10-31 00:00:00.000,87,4,6
2012-11-24 00:00:00.000,123,2,2
2012-10-19 00:00:00.000,77,8,2
2012-09-29 00:00:00.000,138,8,4
2012-10-14 00:00:00.000,8,10,4
2012-10-28 00:00:00.000,119,3,2
2012-12-08 00:00:00.000,90,3,6
2012-11-19 00:00:00.000,102,4,3
2012-10-10 00:00:00.000,71,12,3
2012-12-19 00:00:00.000,136,8,2
2012-11-10 00:00:00.000,31,4,1
2012-10-27 00:00:00.000,62,4,6
2012-10-26 00:00:00.000,27,6,3
2013-01-17 00:00:00.000,24,6,2
2012-12-21 00:00:00.000,89,9,1
2012-11-23 00:00:00.000,20,4,6
2012-12-14 00:00:00.000,72,10,3
2012-11-29 00:00:00.000,110,11,1
2012-11-06 00:00:00.000,54,8,6
2012-10-14 00:00:00.000,15,10,1
2012-10-14 00:00:00.000,97,8,2
2012-11-27 00:00:00.000,13,7,6
2012-11-08 00:00:00.000,83,5,3
2012-10-07 00:00:00.000,142,2,1
2012-10-29 00:00:00.000,146,6,2
2012-09-25 00:00:00.000,78,6,1
2012-12-12 00:00:00.000,17,7,2
2012-11-20 00:00:00.000,94,11,5
2012-10-03 00:00:00.000,30,5,1
2012-11-06 00:00:00.000,138,4,6
2012-11-03 00:00:00.000,64,6,3
2012-09-23 00:00:00.000,135,6,4
2012-09-29 00:00:00.000,8,12,3
2012-09-26 00:00:00.000,110,11,5
2012-12-26 00:00:00.000,54,10,4
2012-10-21 00:00:00.000,122,2,4
2012-10-16 00:00:00.000,150,6,4
2012-12-23 00:00:00.000,77,5,5
2012-12-30 00:00:00.000,68,11,6
2012-12-18 00:00:00.000,35,7,4
2013-01-22 00:00:00.000,103,9,1
2012-10-26 00:00:00.000,103,9,2
2012-09-24 00:00:00.000,143,12,2
2012-10-20 00:00:00.000,27,7,3
2012-09-05 00:00:00.000,141,12,6
2012-09-16 00:00:00.000,59,6,1
2012-11-10 00:00:00.000,133,2,3
2013-01-19 00:00:00.000,6,10,6
2012-11-04 00:00:00.000,82,8,6
2012-09-16 00:00:00.000,79,8,1
2012-11-12 00:00:00.000,116,1,1
2012-09-13 00:00:00.000,78,9,5
2013-01-22 00:00:00.000,135,8,4
2013-01-05 00:00:00.000,2,10,4
2012-12-23 00:00:00.000,62,8,1
2012-09-09 00:00:00.000,138,11,3
2012-12-29 00:00:00.000,120,6,2
2012-11-04 00:00:00.000,143,12,3
2012-12-27 00:00:00.000,140,6,5
2012-12-11 00:00:00.000,103,1,2
2012-12-16 00:00:00.000,1,5,1
2012-12-09 00:00:00.000,16,2,1
2012-09-26 00:00:00.000,77,9,3
2012-09-30 00:00:00.000,102,5,2
2012-10-13 00:00:00.000,59,2,6
2012-11-06 00:00:00.000,32,2,1
2012-10-12 00:00:00.000,83,4,5
2012-10-20 00:00:00.000,142,6,4
2012-10-01 00:00:00.000,2,3,4
2013-01-07 00:00:00.000,84,6,1
2012-11-19 00:00:00.000,38,6,1
2012-12-04 00:00:00.000,143,9,4
2012-09-25 00:00:00.000,79,5,6
2012-09-24 00:00:00.000,109,6,1
2012-10-21 00:00:00.000,107,1,1
2012-12-19 00:00:00.000,116,6,4
2012-11-25 00:00:00.000,101,8,6
2012-09-14 00:00:00.000,109,9,6
2013-01-10 00:00:00.000,95,4,5
2012-10-26 00:00:00.000,141,10,2
2012-11-06 00:00:00.000,139,5,6
2013-01-17 00:00:00.000,9,7,3
2012-12-23 00:00:00.000,82,9,3
2013-01-17 00:00:00.000,76,8,6
2012-11-24 00:00:00.000,89,4,5
2012-09-17 00:00:00.000,112,1,6
2012-09-26 00:00:00.000,47,3,2
2012-10-22 00:00:00.000,2,5,4
2012-09-03 00:00:00.000,15,3,2
2012-10-02 00:00:00.000,79,2,4
2012-09-11 00:00:00.000,37,10,5
2013-01-13 00:00:00.000,96,3,4
2012-12-07 00:00:00.000,149,1,6
2012-12-24 00:00:00.000,135,7,3
2013-01-12 00:00:00.000,53,4,3
2013-01-21 00:00:00.000,64,8,6
2012-12-26 00:00:00.000,90,2,3
2012-09-30 00:00:00.000,124,12,6
2012-12-08 00:00:00.000,146,1,3
2012-11-21 00:00:00.000,116,2,4
2012-12-17 00:00:00.000,53,3,3
2012-09-07 00:00:00.000,54,2,5
2012-11-16 00:00:00.000,75,12,6
2013-01-08 00:00:00.000,133,7,1
2013-01-15 00:00:00.000,62,4,6
2012-12-31 00:00:00.000,145,4,4
2012-11-08 00:00:00.000,89,12,2
2012-11-25 00:00:00.000,135,12,3
2012-10-04 00:00:00.000,51,5,3
2013-01-10 00:00:00.000,76,8,5
2012-12-19 00:00:00.000,136,11,1
2012-12-01 00:00:00.000,130,3,4
2012-11-08 00:00:00.000,143,7,2
2012-12-10 00:00:00.000,76,3,4
2012-12-05 00:00:00.000,68,7,1
2013-01-02 00:00:00.000,116,9,3
2012-12-20 00:00:00.000,121,9,4
2012-12-30 00:00:00.000,20,12,4
2012-12-23 00:00:00.000,10,3,5
2012-09-06 00:00:00.000,68,1,3
2012-12-11 00:00:00.000,69,1,1
2012-11-19 00:00:00.000,6,9,5
2012-12-29 00:00:00.000,23,7,6
2012-09-03 00:00:00.000,23,8,5
2012-09-07 00:00:00.000,78,6,3
2013-01-12 00:00:00.000,36,9,6
2012-09-05 00:00:00.000,128,6,2
2012-10-25 00:00:00.000,38,10,6
2013-01-12 00:00:00.000,24,8,2
2012-09-04 00:00:00.000,60,5,2
2012-12-14 00:00:00.000,70,6,1
2012-12-05 00:00:00.000,128,11,3
2013-01-08 00:00:00.000,77,1,6
2012-12-28 00:00:00.000,90,10,6
2012-09-19 00:00:00.000,150,2,2
2012-09-20 00:00:00.000,66,5,5
2012-11-17 00:00:00.000,39,6,5
2012-11-14 00:00:00.000,113,3,1
2012-12-11 00:00:00.000,75,6,6
2012-11-20 00:00:00.000,120,11,4
2012-10-24 00:00:00.000,30,1,1
2012-11-25 00:00:00.000,153,2,1
2012-10-25 00:00:00.000,48,10,1
2012-12-03 00:00:00.000,7,3,1
2012-10-03 00:00:00.000,45,6,4
2012-10-13 00:00:00.000,3,9,6
2012-09-16 00:00:00.000,124,1,5
2012-10-24 00:00:00.000,27,6,4
2012-09-23 00:00:00.000,121,1,6
2012-09-11 00:00:00.000,46,10,1
2012-11-02 00:00:00.000,66,4,5
2012-11-01 00:00:00.000,84,8,6
2012-09-06 00:00:00.000,12,2,5
2013-01-08 00:00:00.000,122,9,6
2012-11-24 00:00:00.000,30,6,1
2012-12-04 00:00:00.000,129,8,2
2012-11-20 00:00:00.000,88,11,2
2012-12-07 00:00:00.000,123,2,2
2013-01-21 00:00:00.000,46,3,3
2012-12-11 00:00:00.000,99,5,1
2013-01-15 00:00:00.000,65,8,6
2012-10-14 00:00:00.000,82,6,3
2012-12-26 00:00:00.000,147,2,2
2012-10-10 00:00:00.000,149,2,2
2012-12-30 00:00:00.000,37,10,6
2013-01-20 00:00:00.000,145,5,1
2013-01-07 00:00:00.000,122,9,2
2013-01-13 00:00:00.000,93,2,5
2012-09-18 00:00:00.000,17,3,3
2012-10-23 00:00:00.000,102,4,3
2012-11-15 00:00:00.000,53,4,3
2012-12-21 00:00:00.000,50,7,1
2012-11-01 00:00:00.000,87,3,5
2013-01-20 00:00:00.000,22,1,6
2012-12-05 00:00:00.000,153,1,2
2012-10-28 00:00:00.000,35,2,4
2012-10-16 00:00:00.000,43,1,6
2012-09-17 00:00:00.000,103,6,4
2012-11-07 00:00:00.000,127,10,4
2012-10-12 00:00:00.000,39,2,4
2012-09-10 00:00:00.000,112,10,1
2012-12-03 00:00:00.000,106,8,2
2013-01-05 00:00:00.000,61,9,6
2012-11-21 00:00:00.000,93,8,4
2012-12-01 00:00:00.000,151,12,6
2013-01-09 00:00:00.000,89,4,5
2012-12-12 00:00:00.000,9,2,5
2012-09-03 00:00:00.000,119,7,5
2012-10-18 00:00:00.000,50,12,1
2012-10-13 00:00:00.000,19,8,3
2012-09-11 00:00:00.000,66,3,5
2012-12-25 00:00:00.000,130,5,1
2012-09-16 00:00:00.000,42,5,3
2012-12-15 00:00:00.000,81,10,4
2012-11-15 00:00:00.000,20,10,4
2012-10-19 00:00:00.000,121,1,3
2013-01-02 00:00:00.000,7,4,2
2012-12-02 00:00:00.000,19,4,1
2012-09-03 00:00:00.000,137,7,2
2012-12-12 00:00:00.000,51,7,3
2012-11-23 00:00:00.000,73,12,3
2012-12-03 00:00:00.000,16,7,1
2013-01-18 00:00:00.000,41,6,1
2012-12-11 00:00:00.000,105,1,4
2012-10-07 00:00:00.000,3,11,6
2012-11-23 00:00:00.000,34,9,1
2012-11-18 00:00:00.000,60,10,5
2012-09-09 00:00:00.000,114,9,5
2012-11-24 00:00:00.000,29,12,5
2012-12-16 00:00:00.000,27,5,6
2012-09-29 00:00:00.000,72,5,1
2012-10-31 00:00:00.000,106,6,2
2013-01-07 00:00:00.000,108,3,2
2012-12-23 00:00:00.000,19,8,5
2012-12-20 00:00:00.000,74,3,6
2012-09-03 00:00:00.000,53,6,2
2013-01-12 00:00:00.000,20,7,2
2012-10-25 00:00:00.000,140,4,5
2012-12-24 00:00:00.000,67,10,3
2012-12-01 00:00:00.000,38,7,5
2012-12-02 00:00:00.000,81,4,5
2012-12-01 00:00:00.000,66,8,1
2012-11-25 00:00:00.000,150,8,4
2012-12-15 00:00:00.000,94,1,4
2012-11-21 00:00:00.000,6,2,2
2012-11-04 00:00:00.000,3,8,3
2012-10-05 00:00:00.000,138,11,4
2013-01-09 00:00:00.000,60,11,2
2012-12-24 00:00:00.000,90,11,2
2013-01-13 00:00:00.000,4,9,1
2012-10-16 00:00:00.000,106,10,3
2012-10-22 00:00:00.000,129,12,6
2012-11-05 00:00:00.000,18,6,2
2012-09-17 00:00:00.000,58,4,2
2012-12-09 00:00:00.000,36,3,2
2012-11-17 00:00:00.000,8,6,5
2012-10-22 00:00:00.000,68,6,5
2012-12-17 00:00:00.000,66,3,5
2012-09-04 00:00:00.000,156,1,4
2012-09-27 00:00:00.000,34,7,6
2012-11-08 00:00:00.000,152,9,1
2012-10-29 00:00:00.000,47,6,4
2012-10-10 00:00:00.000,53,1,5
2012-11-24 00:00:00.000,123,11,3
2012-09-05 00:00:00.000,69,3,1
2012-11-06 00:00:00.000,84,2,1
2012-10-14 00:00:00.000,25,5,5
2013-01-04 00:00:00.000,54,11,4
2012-10-08 00:00:00.000,4,4,6
2012-09-16 00:00:00.000,104,7,4
2013-01-19 00:00:00.000,89,1,3
2012-12-07 00:00:00.000,13,9,6
2012-10-05 00:00:00.000,73,10,5
2012-10-16 00:00:00.000,13,10,2
2012-12-20 00:00:00.000,35,10,3
2012-11-17 00:00:00.000,63,6,5
2012-12-26 00:00:00.000,54,10,6
2012-11-30 00:00:00.000,50,8,1
2012-12-07 00:00:00.000,152,6,2
2012-09-25 00:00:00.000,1,8,1
2012-11-09 00:00:00.000,58,4,3
2012-11-27 00:00:00.000,45,5,3
2012-09-10 00:00:00.000,137,9,3
2012-12-28 00:00:00.000,97,1,3
2012-09-23 00:00:00.000,1,5,4
2012-11-30 00:00:00.000,70,7,1
2012-11-16 00:00:00.000,115,6,2
2012-11-07 00:00:00.000,95,3,3
2012-09-26 00:00:00.000,56,5,6
2012-12-20 00:00:00.000,100,12,5
2012-09-23 00:00:00.000,88,7,2
2012-12-18 00:00:00.000,62,9,2
2012-11-01 00:00:00.000,28,7,5
2012-10-03 00:00:00.000,62,7,3
2012-09-03 00:00:00.000,76,4,2
2012-09-11 00:00:00.000,41,10,6
2012-12-30 00:00:00.000,97,12,6
2012-11-20 00:00:00.000,29,7,2
2012-10-21 00:00:00.000,65,2,6
2012-09-04 00:00:00.000,12,3,2
2012-09-16 00:00:00.000,57,2,1
2013-01-09 00:00:00.000,147,4,6
2012-10-21 00:00:00.000,79,1,4
2012-12-28 00:00:00.000,8,7,1
2012-09-26 00:00:00.000,123,4,1
2012-09-05 00:00:00.000,73,7,2
2012-12-23 00:00:00.000,138,2,6
2012-12-13 00:00:00.000,156,2,6
2012-11-29 00:00:00.000,75,1,6
2012-09-27 00:00:00.000,65,4,4
2012-12-17 00:00:00.000,19,7,2
2012-09-22 00:00:00.000,24,5,6
2012-09-27 00:00:00.000,78,8,2
2012-11-07 00:00:00.000,140,2,1
2013-01-02 00:00:00.000,145,4,6
2012-10-27 00:00:00.000,101,2,5
2012-11-21 00:00:00.000,126,4,6
2013-01-22 00:00:00.000,113,3,1
2013-01-21 00:00:00.000,36,1,1
2012-12-17 00:00:00.000,76,9,3
2012-10-24 00:00:00.000,92,2,1
2012-11-24 00:00:00.000,44,6,4
2012-12-28 00:00:00.000,98,3,2
2012-10-14 00:00:00.000,72,11,5
2012-12-02 00:00:00.000,106,7,3
2012-10-17 00:00:00.000,109,4,4
2012-09-26 00:00:00.000,115,4,3
2013-01-04 00:00:00.000,126,12,3
2012-09-16 00:00:00.000,86,10,4
2012-11-29 00:00:00.000,44,12,4
2012-11-23 00:00:00.000,154,3,2
2012-09-11 00:00:00.000,38,12,1
2012-10-31 00:00:00.000,50,7,3
2012-11-20 00:00:00.000,61,1,4
2012-10-05 00:00:00.000,98,11,2
2012-10-10 00:00:00.000,52,6,4
2012-10-06 00:00:00.000,9,12,3
2012-10-10 00:00:00.000,4,7,2
2012-11-08 00:00:00.000,133,10,5
2012-09-11 00:00:00.000,68,4,2
2012-12-20 00:00:00.000,126,4,4
2012-12-16 00:00:00.000,28,1,5
2012-10-06 00:00:00.000,111,5,2
2012-09-15 00:00:00.000,147,2,3
2012-12-04 00:00:00.000,122,7,5
2012-10-24 00:00:00.000,83,5,6
2012-09-05 00:00:00.000,110,6,3
2012-12-15 00:00:00.000,150,4,6
2012-09-13 00:00:00.000,153,12,3
2012-12-07 00:00:00.000,65,1,3
2012-12-12 00:00:00.000,65,3,1
2012-09-24 00:00:00.000,32,4,1
2012-09-11 00:00:00.000,56,4,6
2013-01-05 00:00:00.000,12,7,4
2012-12-04 00:00:00.000,104,6,5
2012-10-10 00:00:00.000,122,7,1
2012-11-04 00:00:00.000,56,1,6
2012-12-12 00:00:00.000,92,5,1
2012-10-08 00:00:00.000,66,11,1
2012-10-27 00:00:00.000,22,9,3
2012-11-30 00:00:00.000,95,4,6
2012-10-21 00:00:00.000,33,8,4
2012-10-21 00:00:00.000,29,11,2
2013-01-16 00:00:00.000,75,3,1
2012-09-10 00:00:00.000,109,11,5
2012-11-19 00:00:00.000,63,12,2
2012-10-09 00:00:00.000,91,11,4
2013-01-05 00:00:00.000,26,7,2
2012-09-24 00:00:00.000,84,11,3
2012-12-24 00:00:00.000,129,12,2
2013-01-10 00:00:00.000,50,4,6
2012-11-04 00:00:00.000,115,9,6
2012-09-15 00:00:00.000,37,2,4
2012-10-29 00:00:00.000,75,2,5
2012-11-11 00:00:00.000,18,2,6
2013-01-11 00:00:00.000,143,7,5
2012-11-24 00:00:00.000,152,11,2
2013-01-14 00:00:00.000,69,12,6
2012-09-28 00:00:00.000,58,8,6
2012-10-21 00:00:00.000,32,9,4
2013-01-14 00:00:00.000,14,12,2
2013-01-08 00:00:00.000,67,6,5
2012-11-23 00:00:00.000,149,2,2
2012-11-29 00:00:00.000,110,5,5
2012-10-09 00:00:00.000,144,7,2
2012-09-20 00:00:00.000,3,10,5
2012-11-07 00:00:00.000,91,12,6
2012-10-03 00:00:00.000,155,7,2
2013-01-03 00:00:00.000,139,10,2
2012-09-10 00:00:00.000,120,6,4
2013-01-12 00:00:00.000,54,11,1
2012-09-26 00:00:00.000,28,5,1
2013-01-02 00:00:00.000,79,10,1
2012-12-27 00:00:00.000,133,12,1
2012-11-08 00:00:00.000,3,5,6
2012-09-24 00:00:00.000,132,10,6
2013-01-16 00:00:00.000,23,5,4
2012-12-12 00:00:00.000,153,10,4
2012-11-23 00:00:00.000,85,7,3
2012-10-08 00:00:00.000,147,2,3
2012-11-04 00:00:00.000,130,3,3
2012-12-19 00:00:00.000,93,2,6
2012-10-16 00:00:00.000,69,3,2
2012-12-14 00:00:00.000,75,7,3
2013-01-09 00:00:00.000,68,9,2
2012-09-22 00:00:00.000,29,1,1
2012-09-07 00:00:00.000,34,2,6
2012-11-06 00:00:00.000,109,1,5
2012-12-21 00:00:00.000,138,8,1
2013-01-07 00:00:00.000,88,8,6
2012-12-11 00:00:00.000,2,10,2
2012-09-05 00:00:00.000,100,2,1
2012-10-12 00:00:00.000,130,9,2
2012-12-14 00:00:00.000,52,4,3
2013-01-16 00:00:00.000,107,8,6
2012-12-13 00:00:00.000,105,9,6
2012-11-08 00:00:00.000,5,9,2
2012-12-04 00:00:00.000,146,8,5
2012-09-25 00:00:00.000,97,5,4
2013-01-10 00:00:00.000,73,9,2
2012-11-15 00:00:00.000,59,5,2
2012-10-26 00:00:00.000,59,3,6
2012-09-25 00:00:00.000,7,5,1
2012-10-10 00:00:00.000,55,7,5
2012-12-23 00:00:00.000,68,2,1
2012-11-20 00:00:00.000,134,10,2
2012-10-15 00:00:00.000,45,11,5
2012-09-17 00:00:00.000,131,11,2
2012-10-16 00:00:00.000,98,3,2
2012-11-09 00:00:00.000,76,6,3
2013-01-12 00:00:00.000,122,10,3
2012-09-10 00:00:00.000,12,7,4
2012-09-11 00:00:00.000,155,5,6
2012-09-10 00:00:00.000,126,7,3
2012-10-13 00:00:00.000,104,9,1
2012-11-12 00:00:00.000,21,4,1
2012-10-27 00:00:00.000,131,1,4
2012-10-01 00:00:00.000,59,11,1
2013-01-06 00:00:00.000,90,9,3
2012-11-01 00:00:00.000,114,12,1
2013-01-18 00:00:00.000,9,10,1
2012-12-11 00:00:00.000,102,10,2
2012-11-21 00:00:00.000,135,1,1
2012-09-19 00:00:00.000,4,10,1
2012-11-02 00:00:00.000,6,9,1
2012-11-21 00:00:00.000,154,12,5
2012-10-23 00:00:00.000,116,8,6
2012-12-23 00:00:00.000,1,12,4
2012-10-12 00:00:00.000,114,3,5
2012-12-29 00:00:00.000,100,1,3
2012-09-22 00:00:00.000,117,4,2
2012-11-13 00:00:00.000,74,3,4
2012-11-17 00:00:00.000,118,4,6
2012-11-09 00:00:00.000,127,10,2
2012-11-11 00:00:00.000,137,2,4
2012-12-12 00:00:00.000,72,3,4
2012-12-02 00:00:00.000,106,9,4
2012-11-01 00:00:00.000,127,12,3
2013-01-07 00:00:00.000,51,3,1
2012-11-11 00:00:00.000,14,7,4
2012-09-08 00:00:00.000,151,7,3
2012-11-09 00:00:00.000,15,8,2
2012-11-23 00:00:00.000,71,9,2
2012-10-05 00:00:00.000,54,3,1
2012-12-19 00:00:00.000,153,6,4
2013-01-09 00:00:00.000,24,4,2
